videoId,videoImg,videovalue,videoactivity,videotype,videodescription,plan_url,plan_id,day_id,day_name
3203177644_text,https://sagafit.virtuagym.com/thumb/activity/picture/27ed55f47d606a579b7590d6dce6e9248ce0.png,2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177645_text,https://sagafit.virtuagym.com/thumb/activity/picture/67460a8d05b9dfa4a8de724d0c523511b7bd.png,2023_sid0012.mp4,Extensión de piernas sentado,strength,Cuádriceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177646_text,https://sagafit.virtuagym.com/thumb/activity/picture/dd3b2b8670f1c3787e6336871ee71fb234a5.png,2023_dc001.mp4,Aperturas - Mancuernas,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177647_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b636f8770da10da0075ea8480a15a59c74a.png,2023_oa100.mp4,Press de hombros sentado - Mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177648_text,https://sagafit.virtuagym.com/thumb/activity/picture/6074b29d40ae2aed62d650ab387c2a2ec341.png,2023_oa016.mp4,Curl de bíceps de pie - EZ bar,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177649_text,https://sagafit.virtuagym.com/thumb/activity/picture/e3124b7ad8c781e1119239091d969e49573b.png,2023_id0106.mp4,Sentadilla multipower Máquina de Smith,strength,"Cuádriceps, Glúteos, Piernas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177650_text,https://sagafit.virtuagym.com/thumb/activity/picture/b172c8cde7675f956b3de1f632421a453ce1.png,2023_impact107.mp4,Senadilla con press - Mancuernas,strength,"Cuádriceps, Glúteos, Hombros, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
3203177651_text,https://sagafit.virtuagym.com/thumb/activity/picture/9739bf7941075e1efae19007d167a13f4b0b.png,2023_cm001.mp4,Máquina de remos,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=10080627&day_id=18875973,10080627,18875973,día 4
2497391399_text,https://sagafit.virtuagym.com/thumb/activity/picture/eb722288b1008fc11feb504192c3de89ffb6.png,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391396_text,https://sagafit.virtuagym.com/thumb/activity/picture/01220d5fb7b83b50a45f1e80f59190957003.png,2023_bc001.mp4,Press de banca - Barra,strength,"Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391392_text,https://sagafit.virtuagym.com/thumb/activity/picture/6074b29d40ae2aed62d650ab387c2a2ec341.png,2023_oa016.mp4,Curl de bíceps de pie - EZ bar,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391390_text,https://sagafit.virtuagym.com/thumb/activity/picture/a4c79c36e9d382dff57e419171f0d48655ea.png,2023_oa041.mp4,Curl de bíceps - Polea,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391389_text,https://sagafit.virtuagym.com/thumb/activity/picture/1f468dbb348d05ca8750e2b44221a3dbb544.png,2023_gl001.mp4,Prensa de piernas sentado,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391388_text,https://sagafit.virtuagym.com/thumb/activity/picture/adfb517aa418aecfc78ec84deec4873ac708.png,2023_ozp032.mp4,Saltos - Caja,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391387_text,https://sagafit.virtuagym.com/thumb/activity/picture/d6ef969c8b333767afa5f2aa746d3c8f12ea.png,2023_xa029.mp4,Repeticiones de plancha,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391386_text,https://sagafit.virtuagym.com/thumb/activity/picture/3f317a8bc877fee467e47710a382c0fdde93.png,2023_id1315.mp4,Burpee con salto,strength,"Abdominales - Abdominales rectos, Cuádriceps, Glúteos, Corvas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391385_text,https://sagafit.virtuagym.com/thumb/activity/picture/36676b8a645de0b2a6fda70bb03d463ab797.png,2023_cw003.mp4,Jumping jacks,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391382_text,https://sagafit.virtuagym.com/thumb/activity/picture/802001f3c8233d85d10ea4f8dbac51b173d6.png,2023_xl001.mp4,Sentadillas autocarga,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391381_text,https://sagafit.virtuagym.com/thumb/activity/picture/36676b8a645de0b2a6fda70bb03d463ab797.png,2023_cw003.mp4,Jumping jacks,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391380_text,https://sagafit.virtuagym.com/thumb/activity/picture/e3124b7ad8c781e1119239091d969e49573b.png,2023_id0106.mp4,Sentadilla multipower Máquina de Smith,strength,"Cuádriceps, Glúteos, Piernas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391379_text,https://sagafit.virtuagym.com/thumb/activity/picture/a4edfd9df8a4067c0621cd619ac58ef3a577.png,2023_cm001.mp4,"Máquina de remos, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391378_text,https://sagafit.virtuagym.com/thumb/activity/picture/9ed9d491295281c336cba614ee67ac5ee528.png,2023_cm002.mp4,"Entrenador elíptico, Intensidad baja",cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391377_text,https://sagafit.virtuagym.com/thumb/activity/picture/449a7795439014e8828fed888daef142dc4b.png,2023_oa052.mp4,Bicicleta estática,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943279,8250856,14943279,día 1
2497391422_text,https://sagafit.virtuagym.com/thumb/activity/picture/eb722288b1008fc11feb504192c3de89ffb6.png,2023_cm005.mp4,Cinta de correr 8 km/h ~ 5 mph,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391421_text,https://sagafit.virtuagym.com/thumb/activity/picture/d8b1efbafa0921c3f5b6447d07a99d311db3.png,2023_id2638.mp4,Jumping jack - Bosu,strength,"Sistema cardiovascular, Hombros parte central, Gemelos, Glúteos, Cuádriceps, Abductor",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391420_text,https://sagafit.virtuagym.com/thumb/activity/picture/591e872add9cc769f44283c39ab46f71f580.png,2023_rob073a.mp4,Zancadas,strength,"Cuádriceps, Glúteos, Corvas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391418_text,https://sagafit.virtuagym.com/thumb/activity/picture/51a3a4bf5c35a2c559f920ca4162aec91933.png,2023_gb002.mp4,Jalon al pecho,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391417_text,https://sagafit.virtuagym.com/thumb/activity/picture/bcde2b26ab75a907f33c825bc74e8892576e.png,2023_id0254.mp4,Jalón dorsal agarre supino,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391415_text,https://sagafit.virtuagym.com/thumb/activity/picture/27ed55f47d606a579b7590d6dce6e9248ce0.png,2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391413_text,https://sagafit.virtuagym.com/thumb/activity/picture/67460a8d05b9dfa4a8de724d0c523511b7bd.png,2023_sid0012.mp4,Extensión de piernas sentado,strength,Cuádriceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391411_text,https://sagafit.virtuagym.com/thumb/activity/picture/dd3b2b8670f1c3787e6336871ee71fb234a5.png,2023_dc001.mp4,Aperturas - Mancuernas,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391409_text,https://sagafit.virtuagym.com/thumb/activity/picture/3b636f8770da10da0075ea8480a15a59c74a.png,2023_oa100.mp4,Press de hombros sentado - Mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391408_text,https://sagafit.virtuagym.com/thumb/activity/picture/6074b29d40ae2aed62d650ab387c2a2ec341.png,2023_oa016.mp4,Curl de bíceps de pie - EZ bar,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391407_text,https://sagafit.virtuagym.com/thumb/activity/picture/b50159cbd11c9f236e5ba8909c714782ac8a.png,2023_gt001.mp4,Extension de codo - Polea,strength,Tríceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391405_text,https://sagafit.virtuagym.com/thumb/activity/picture/3bca8000b319d1b2ba0bb7c0be4f56f62aa6.png,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391402_text,https://sagafit.virtuagym.com/thumb/activity/picture/9739bf7941075e1efae19007d167a13f4b0b.png,2023_cm001.mp4,Máquina de remos,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
2497391400_text,https://sagafit.virtuagym.com/thumb/activity/picture/449a7795439014e8828fed888daef142dc4b.png,2023_oa052.mp4,Bicicleta estática,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=8250856&day_id=14943280,8250856,14943280,día 2
3132855803_text,https://sagafit.virtuagym.com/thumb/activity/picture/6c36ad865698069e6a240ddcde9ecc93e7d1.png,2023_xa024.mp4,Crunch en equilibrio con piernas rectas,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855802_text,https://sagafit.virtuagym.com/thumb/activity/picture/4b3aae97b7b6da4bf0eb123bc6acca270720.png,2023_oa050.mp4,Extension de columna baja,strength,"Zona lumbar, Corvas, Glúteos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855801_text,https://sagafit.virtuagym.com/thumb/activity/picture/1a67a56643b88f47dc15ad0bbffc861b9263.png,2023_sid0002.mp4,Remo en polea baja- Polea,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855800_text,https://sagafit.virtuagym.com/thumb/activity/picture/51a3a4bf5c35a2c559f920ca4162aec91933.png,2023_gb002.mp4,Jalon al pecho,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855799_text,https://sagafit.virtuagym.com/thumb/activity/picture/6510d2dbcd5fcf6204821830c5ce95f5630f.png,2023_sid0001.mp4,Remo T-Bar - Barra,strength,"Zona cervical, Hombros parte trasera, Bíceps, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855798_text,https://sagafit.virtuagym.com/thumb/activity/picture/910aa5375fa59cef7fa58eefd56d99bb7732.png,2023_bs014.mp4,Encogimientos - Barra,strength,Zona cervical ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855797_text,https://sagafit.virtuagym.com/thumb/activity/picture/6e9efc58fe23571a39ac7537c26cfc3427f4.png,2023_bb004.mp4,Peso muerto - Barra,strength,"Glúteos, Corvas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855796_text,https://sagafit.virtuagym.com/thumb/activity/picture/17207331ee24609bfc390a7d36ce04cd79f6.png,2023_bl001.mp4,Sentadilla - Barra,strength,"Cuádriceps, Glúteos, Zona lumbar, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855795_text,https://sagafit.virtuagym.com/thumb/activity/picture/b45cdbed1167499b2d857a80fe2d5eef7f1a.png,2023_oa057.mp4,Prensa a 45 grados,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855794_text,https://sagafit.virtuagym.com/thumb/activity/picture/c96b59d42f3ccf57d8bda824b572f84b8a35.png,2023_impact125.mp4,Sentadilla búlgara,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517228,9944266,18517228,día 1
3132855816_text,https://sagafit.virtuagym.com/thumb/activity/picture/f89e5587bbf1d610d165e1546f3b01ca166f.png,2023_kettler067.mp4,Press de banca,strength,"Pecho, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517229,9944266,18517229,día 2
3132855815_text,https://sagafit.virtuagym.com/thumb/activity/picture/dd3b2b8670f1c3787e6336871ee71fb234a5.png,2023_dc001.mp4,Aperturas - Mancuernas,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517229,9944266,18517229,día 2
3132855814_text,https://sagafit.virtuagym.com/thumb/activity/picture/e85079c079ae543bd747d5f5e5cbacf243b2.png,2023_oa075.mp4,Press de banca inclinado - Barra,strength,"Pecho superior, Tríceps, Pecho, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517229,9944266,18517229,día 2
3132855813_text,https://sagafit.virtuagym.com/thumb/activity/picture/c84e969dd7239d87ede0c44eb2edab8c4038.png,2023_ds003.mp4,Press de hombros - Mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517229,9944266,18517229,día 2
3132855812_text,https://sagafit.virtuagym.com/thumb/activity/picture/1cc6d82da572423adb4fb6a04891d723ee44.png,2023_ds001.mp4,Elevaciones laterales de pie - mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517229,9944266,18517229,día 2
3132855811_text,https://sagafit.virtuagym.com/thumb/activity/picture/6074b29d40ae2aed62d650ab387c2a2ec341.png,2023_oa016.mp4,Curl de bíceps de pie - EZ bar,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517229,9944266,18517229,día 2
3132855810_text,https://sagafit.virtuagym.com/thumb/activity/picture/b50159cbd11c9f236e5ba8909c714782ac8a.png,2023_gt001.mp4,Extension de codo - Polea,strength,Tríceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517229,9944266,18517229,día 2
3132855809_text,https://sagafit.virtuagym.com/thumb/activity/picture/10d343861e4c2e8abd687c6c420d59e8fb42.png,2023_id1407.mp4,"Airplane hip extended, alternated - Bosu",strength,"Glúteos, Zona lumbar, Corvas, Gemelos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517229,9944266,18517229,día 2
3132855808_text,https://sagafit.virtuagym.com/thumb/activity/picture/760e0f1251b8cb74fc85e71489beaf9439b7.png,2023_id2604.mp4,Jumps - Bosu,strength,"Cuádriceps, Gemelos, Corvas, Glúteos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9944266&day_id=18517229,9944266,18517229,día 2
